id,institutionCode,collectionCode,ownerInstitutionCode,basisOfRecord,occurrenceID,catalogNumber,otherCatalogNumbers,higherClassification,kingdom,phylum,class,order,family,scientificName,taxonID,scientificNameAuthorship,genus,subgenus,specificEpithet,verbatimTaxonRank,infraspecificEpithet,taxonRank,identifiedBy,dateIdentified,identificationReferences,identificationRemarks,taxonRemarks,identificationQualifier,typeStatus,recordedBy,associatedCollectors,recordNumber,eventDate,eventDate2,year,month,day,startDayOfYear,endDayOfYear,verbatimEventDate,occurrenceRemarks,habitat,substrate,verbatimAttributes,fieldNumber,eventID,informationWithheld,dataGeneralizations,dynamicProperties,associatedOccurrences,associatedSequences,associatedTaxa,reproductiveCondition,establishmentMeans,cultivationStatus,lifeStage,sex,individualCount,preparations,locationID,continent,waterBody,islandGroup,island,country,stateProvince,county,municipality,locality,locationRemarks,localitySecurity,localitySecurityReason,decimalLatitude,decimalLongitude,geodeticDatum,coordinateUncertaintyInMeters,georeferencedBy,georeferenceProtocol,georeferenceSources,georeferenceVerificationStatus,georeferenceRemarks,minimumElevationInMeters,maximumElevationInMeters,minimumDepthInMeters,maximumDepthInMeters,verbatimDepth,verbatimElevation,disposition,language,recordEnteredBy,sourcePrimaryKey-dbpk,collID,recordID,references
1136130,RSA,RSA,,PreservedSpecimen,c989bae2-c2d8-4d32-8a88-9fd9fa9d8f27,,RSA accession: 699328,Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Brassicales|Brassicaceae|Raphanus,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Raphanus sativus,29702,L.,Raphanus,,sativus,,,Species,Kenneth Beard,,,,,,,Kenneth Beard,,s.n.,,,,,,,,Apr,,,,,,,,,,,,,,Introduced,,,,,herbarium sheet,,,,,,United States,California,Los Angeles,,Along Palisades Road,,0,,,,,,,,,,,,,,,,,,,Renee R. Villanueva; cataloged date: 2005-02-21,c989bae2-c2d8-4d32-8a88-9fd9fa9d8f27,17,8c6fca0e-b2be-422f-adac-19d2ebc95248,https://www.cch2.org/portal/collections/individual/index.php?occid=1136130
1201734,RSA,RSA,,PreservedSpecimen,e8e60a36-96a2-4e88-ac9b-2390ce564444,,RSA accession: 431496,Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Brassicales|Brassicaceae|Raphanus,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Raphanus sativus,29702,L.,Raphanus,,sativus,,,Species,,,,,,,,Jane Shank,,17490,,,,,,,,13-Apr,,,,Vacant lot. Fls light purple.,,,,,,,,,flowers,Introduced,,,,,herbarium sheet,,,,,,United States,California,Mariposa,,[no locality information provided],,0,,,,,,,,,,,,,,,,,,,Jackie C. McConnaughy; cataloged date: 2012-04-13,e8e60a36-96a2-4e88-ac9b-2390ce564444,17,4c357267-3bf5-4999-b4e1-c99976b93454,https://www.cch2.org/portal/collections/individual/index.php?occid=1201734
1294390,CSUSB,,,PreservedSpecimen,e55310cc-2d8e-41b5-ac96-9afbca448e6d,csusb92110,CSUSB-566,Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Brassicales|Brassicaceae|Raphanus,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Raphanus sativus,29702,L.,Raphanus,,sativus,,,Species,unknown,,,,,,,unknown,,,,,,,,,,,,,,White flower,,,,,,,,,,,,,,,,,,,,,,,,,unknown,,0,,,,,,,,,,,,,,,,,,,,,47,e55310cc-2d8e-41b5-ac96-9afbca448e6d,https://www.cch2.org/portal/collections/individual/index.php?occid=1294390
1294391,CSUSB,,,PreservedSpecimen,b3118b9d-fe0e-405f-9005-60cb84aec7a4,csusb92109,CSUSB-567,Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Brassicales|Brassicaceae|Raphanus,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Raphanus sativus,29702,L.,Raphanus,,sativus,,,Species,unknown,,,,,,,unknown,,,,,,,,,,,,,,Yellow flower,,,,,,,,,,,,,,,,,,,,,,,,,unknown,,0,,,,,,,,,,,,,,,,,,,,,47,b3118b9d-fe0e-405f-9005-60cb84aec7a4,https://www.cch2.org/portal/collections/individual/index.php?occid=1294391
2262511,LOB,,,PreservedSpecimen,52eb1e7b-8b32-4d26-bb9b-0ab41785aadc,LOB116466,2530,Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Brassicales|Brassicaceae|Raphanus,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Raphanus sativus,29702,L.,Raphanus,,sativus,,,Species,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No data,,0,,,,,,,,,,,,,,,,,,,14412695,,19,52eb1e7b-8b32-4d26-bb9b-0ab41785aadc,https://www.cch2.org/portal/collections/individual/index.php?occid=2262511
2340546,CAS,BOT-BC,,PreservedSpecimen,urn:catalog:CAS:BOT-BC:74289,74289,urn:catalog:CAS:BOT:528316,Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Brassicales|Brassicaceae|Raphanus,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Raphanus sativus,29702,L.,Raphanus,,sativus,,,Species,Ihsan A. Al-Shehbaz,2010-01,,,,,,"Ross, Fred; True, Gordon H.",,5274,,,,,,,,,Common.,,,,,,,,,,,,,,,,,,,,North America,,,,United States,California,Marin County,,Point Reyes Bird Observatory 3 miles northwest of Bolinas at Arroyo Honda. Old fields north of Old Village.,,0,,37.931136,-122.735473,WGS84,500,,Geolocate (copied from CAS502296),,,,61,,,,,200.0000000000 ft,,en,,urn:catalog:CAS:BOT-BC:74289,1,7f1aec58-f0f0-4e79-8835-eca7a69991d4,https://www.cch2.org/portal/collections/individual/index.php?occid=2340546
3403302,UCJEPS,VASC,,PreservedSpecimen,45670964-ce44-475d-98c4-5255b2cc9d18,UC10779,,Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Brassicales|Brassicaceae|Raphanus,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Raphanus sativus,29702,L.,Raphanus,,sativus,,,Species,,,,,,,,R. D. Alderson,,,,,,,,,,,,,,,,,,,,,,,Flowering/Fruiting,,,,,,,,,,,,United States,California,San Diego,,at Witch Creek Witch Creek,,0,,33.08272,-116.71691,WGS84,3621,,,SD:2009,,,,,,,,,,,,45670964-ce44-475d-98c4-5255b2cc9d18,46,48a8ce33-454f-4b10-93dd-d5d708979b24,https://www.cch2.org/portal/collections/individual/index.php?occid=3403302
3611993,SHTC,,,PreservedSpecimen,dfc47ee5-1a7d-43f2-a86d-de209482fe47,,653,Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Brassicales|Brassicaceae|Raphanus,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Raphanus sativus,29702,L.,Raphanus,,sativus,,,Species,,,,,,,,-,,-,,,,,,,,,,Disturbed field,,,,,,,-,,,,,,,,,,,,,,,,United States,California,-,,-,,0,,,,,,,,,,,,,,,,-,Y,,,,69,dfc47ee5-1a7d-43f2-a86d-de209482fe47,https://www.cch2.org/portal/collections/individual/index.php?occid=3611993
3753225,SDSU,,,PreservedSpecimen,a996bd6b-a2c8-45da-b80c-5ba57e2e0375,SDSU15560,15560,Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Brassicales|Brassicaceae|Raphanus,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Raphanus sativus,29702,L.,Raphanus,,sativus,,,Species,,,,,,,,Jon Rebman,Nile Guinty-Riberto,6162,1/21/00,,,,,,,21-Jan-00,,,,Annual. Lavender flowers with fruits.,,,,,,herbariumSpecimenDuplicate: https://www.cch2.org/portal/collections/individual/index.php?guid=3240F0B9-6F67-4E38-A0B5-6A40DBFC4F8E,,,In flower and fruit.,,,,,,,,,,,,United States,California,San Diego,,"San Diego Urban Canyons, North Park/Golden Hill: Cedar Ridge Park area, canyon area along I-15",,0,,32.7225,-117.1175,WGS84,80,mak,,TOPO! v3.4.2,,,150,,,,,,,,SDSU,,6,a996bd6b-a2c8-45da-b80c-5ba57e2e0375,https://www.cch2.org/portal/collections/individual/index.php?occid=3753225
3792197,FSC,,,PreservedSpecimen,f7fddc2e-434d-4028-a77c-fc83528fbe4b,FSC0010482,,Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Brassicales|Brassicaceae|Raphanus,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Raphanus sativus,29702,L.,Raphanus,,sativus,,,Species,,,,,,,,C. H. Quibell,,241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,United States,California,Los Angeles,,Claremont,,0,,,,,,,,,,,366,,,,,about 1200 ft.,,en,pawanpreetgill5,,38,f7fddc2e-434d-4028-a77c-fc83528fbe4b,https://www.cch2.org/portal/collections/individual/index.php?occid=3792197
3904077,LA,,,PreservedSpecimen,3362515f-eb18-4aec-812c-97cc605d280a,LA00606058,,Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Brassicales|Brassicaceae|Raphanus,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Raphanus sativus,29702,L.,Raphanus,,sativus,,,Species,,,,,,,,J. J. P. Tap.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,abaniaga,,34,3362515f-eb18-4aec-812c-97cc605d280a,https://www.cch2.org/portal/collections/individual/index.php?occid=3904077
3904085,LA,,,PreservedSpecimen,c2903f15-4d5a-4671-b24f-4e231ad82579,LA00606066,,Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Brassicales|Brassicaceae|Raphanus,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Raphanus sativus,29702,L.,Raphanus,,sativus,,,Species,,,,,,,,Robert G. Engman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,abaniaga,,34,c2903f15-4d5a-4671-b24f-4e231ad82579,https://www.cch2.org/portal/collections/individual/index.php?occid=3904085
3981334,THRI,,,PreservedSpecimen,e0671d2a-9aaf-4e86-9972-e3e10fa12c12,SEKI360,SEKI 360,Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Brassicales|Brassicaceae|Raphanus,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Raphanus sativus,29702,L.,Raphanus,,sativus,,,Species,"Rockwell, Jack A.",11/7/67,,,,,,"Pusateri, Samuel J.",,J424-1,,,,,,,,Apr-44,,,,Flower,,,,,,,,,,,,,,,,,,,,,United States,California,,,Ash Mtn,,0,,,,,,,,,,,,,,,,,AMB HC 01,,,,75,e0671d2a-9aaf-4e86-9972-e3e10fa12c12,https://www.cch2.org/portal/collections/individual/index.php?occid=3981334
3981336,THRI,,,PreservedSpecimen,b9bb8e5e-6628-44ca-b0be-93de0dd6015d,SEKI363,SEKI 363,Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Brassicales|Brassicaceae|Raphanus,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Raphanus sativus,29702,L.,Raphanus,,sativus,,,Species,"Rockwell, Jack A.",11/7/67,,,,,,"Pusateri, Samuel J.",,J424-1,,,,,,,,Apr-44,,,,Flower,,,,,,,,,,,,,,,,,,,,,United States,California,,,Ash Mtn,,0,,,,,,,,,,,,,,,,,AMB HC 01,,,,75,b9bb8e5e-6628-44ca-b0be-93de0dd6015d,https://www.cch2.org/portal/collections/individual/index.php?occid=3981336
4418584,SBBG,,,PreservedSpecimen,2eaa4e07-1fb5-4440-b79d-ec25f02fa37f,SBBG203792,,Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Brassicales|Brassicaceae|Raphanus,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Raphanus sativus,29702,L.,Raphanus,,sativus,,,Species,,,,,,,,Reid Moran,,31006,3/29/88,,,,,,,29-Mar-88,,,,One present. Flowers white.,,,,,,herbariumSpecimenDuplicate: https://www.cch2.org/portal/collections/individual/index.php?guid=818EA1A8-075C-4205-84B2-BF900C440B43,,With Sisymbrium,FL,,,,,,,,,,,,Mexico,Baja California,,,Guadalupe Island: in open ground near cabin at NE edge of cypress grove,,0,,29.11667,-118.325,unknown,1600,Collector,,Label,,,1150,,,,,,,,dwilken,,16,2eaa4e07-1fb5-4440-b79d-ec25f02fa37f,https://www.cch2.org/portal/collections/individual/index.php?occid=4418584
4562413,OBI,,,PreservedSpecimen,231e1477-0afa-45f3-abee-9a61bed895f3,OBI148565,,Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Brassicales|Brassicaceae|Raphanus,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Raphanus sativus,29702,L.,Raphanus,,sativus,,,Species,,,,,,,,C. I. Motta,,26,12/20/17,,,,,,,20-Dec-17,Restoration in progress.,Coastal wetland.,,Annual to 0.5 m tall; In flower.,,,,,,herbariumSpecimenDuplicate: https://www.cch2.org/portal/collections/individual/index.php?guid=2defcdf8-756e-4ecf-9ddf-5c2955e3f1c6,,,,,,,,,,,,,,,United States,California,Santa Barbara,,"Goleta, North Campus Open Space.",,,,34.421881,-119.879608,WGS84,50,,,,,,1,,,,,1.44 m,,,anayers,,12,231e1477-0afa-45f3-abee-9a61bed895f3,https://www.cch2.org/portal/collections/individual/index.php?occid=4562413
4564840,SFSU,,,PreservedSpecimen,37640f33-5cb2-43b0-8a7c-a40b00c43cfb,SFSU-VP-000849,,Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Brassicales|Brassicaceae|Raphanus,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Raphanus sativus,29702,L.,Raphanus,,sativus,,,Species,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,United States,California,San Francisco,,,,,,,,,,,,,,,,,,,,,,en,Stephaniekate,,40,37640f33-5cb2-43b0-8a7c-a40b00c43cfb,https://www.cch2.org/portal/collections/individual/index.php?occid=4564840
4564841,SFSU,,,PreservedSpecimen,fefb6956-0e18-42b0-91e3-f1a28db5a844,SFSU-VP-000848,,Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Brassicales|Brassicaceae|Raphanus,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Raphanus sativus,29702,L.,Raphanus,,sativus,,,Species,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,United States,California,Marin,,,,,,,,,,,,,,,,,,,,,,en,Stephaniekate,,40,fefb6956-0e18-42b0-91e3-f1a28db5a844,https://www.cch2.org/portal/collections/individual/index.php?occid=4564841
4564842,SFSU,,,PreservedSpecimen,8bb9183d-e281-4c14-ad22-3084ed42d458,SFSU-VP-000847,,Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Brassicales|Brassicaceae|Raphanus,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Raphanus sativus,29702,L.,Raphanus,,sativus,,,Species,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,United States,California,San Mateo,,,,,,,,,,,,,,,,,,,,,,en,Stephaniekate,,40,8bb9183d-e281-4c14-ad22-3084ed42d458,https://www.cch2.org/portal/collections/individual/index.php?occid=4564842
4564843,SFSU,,,PreservedSpecimen,e023adbc-4b2d-42cd-8e8c-b91e4df28e5f,SFSU-VP-000846,,Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Brassicales|Brassicaceae|Raphanus,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Raphanus sativus,29702,L.,Raphanus,,sativus,,,Species,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,United States,California,San Mateo,,,,,,,,,,,,,,,,,,,,,,en,Stephaniekate,,40,e023adbc-4b2d-42cd-8e8c-b91e4df28e5f,https://www.cch2.org/portal/collections/individual/index.php?occid=4564843
4564844,SFSU,,,PreservedSpecimen,acab7933-a52e-4b68-bfa4-74d50670b20c,SFSU-VP-000845,,Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Brassicales|Brassicaceae|Raphanus,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Raphanus sativus,29702,L.,Raphanus,,sativus,,,Species,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,United States,California,Alameda,,,,,,,,,,,,,,,,,,,,,,en,Stephaniekate,,40,acab7933-a52e-4b68-bfa4-74d50670b20c,https://www.cch2.org/portal/collections/individual/index.php?occid=4564844
4564845,SFSU,,,PreservedSpecimen,1d5fba7f-18ff-4d4a-a47f-0a186d9325ae,SFSU-VP-000844,,Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Brassicales|Brassicaceae|Raphanus,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Raphanus sativus,29702,L.,Raphanus,,sativus,,,Species,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,United States,California,Marin,,,,,,,,,,,,,,,,,,,,,,en,Stephaniekate,,40,1d5fba7f-18ff-4d4a-a47f-0a186d9325ae,https://www.cch2.org/portal/collections/individual/index.php?occid=4564845
4564846,SFSU,,,PreservedSpecimen,9cd32392-c6f9-4ea2-b424-d8d4d3adcdb4,SFSU-VP-000843,,Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Brassicales|Brassicaceae|Raphanus,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Raphanus sativus,29702,L.,Raphanus,,sativus,,,Species,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,United States,California,Marin,,,,,,,,,,,,,,,,,,,,,,en,Stephaniekate,,40,9cd32392-c6f9-4ea2-b424-d8d4d3adcdb4,https://www.cch2.org/portal/collections/individual/index.php?occid=4564846
4564847,SFSU,,,PreservedSpecimen,7d03ed8a-927f-4011-907e-e24441f9cd27,SFSU-VP-000842,,Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Brassicales|Brassicaceae|Raphanus,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Raphanus sativus,29702,L.,Raphanus,,sativus,,,Species,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,United States,California,Marin,,,,,,,,,,,,,,,,,,,,,,en,Stephaniekate,,40,7d03ed8a-927f-4011-907e-e24441f9cd27,https://www.cch2.org/portal/collections/individual/index.php?occid=4564847
4564848,SFSU,,,PreservedSpecimen,f6e72d88-b873-4437-90dc-4f75fee4bb5f,SFSU-VP-000841,,Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Brassicales|Brassicaceae|Raphanus,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Raphanus sativus,29702,L.,Raphanus,,sativus,,,Species,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,United States,California,Marin,,,,,,,,,,,,,,,,,,,,,,en,Stephaniekate,,40,f6e72d88-b873-4437-90dc-4f75fee4bb5f,https://www.cch2.org/portal/collections/individual/index.php?occid=4564848
4564849,SFSU,,,PreservedSpecimen,ddc5d075-1d8b-4e70-a958-05c9cd7e78cc,SFSU-VP-000840,,Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Brassicales|Brassicaceae|Raphanus,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Raphanus sativus,29702,L.,Raphanus,,sativus,,,Species,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,United States,California,Marin,,,,,,,,,,,,,,,,,,,,,,en,Stephaniekate,,40,ddc5d075-1d8b-4e70-a958-05c9cd7e78cc,https://www.cch2.org/portal/collections/individual/index.php?occid=4564849
4564850,SFSU,,,PreservedSpecimen,4eadddfa-4c41-461e-a403-5025b6375f0a,SFSU-VP-000839,,Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Brassicales|Brassicaceae|Raphanus,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Raphanus sativus,29702,L.,Raphanus,,sativus,,,Species,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,United States,California,Mendocino,,,,,,,,,,,,,,,,,,,,,,en,Stephaniekate,,40,4eadddfa-4c41-461e-a403-5025b6375f0a,https://www.cch2.org/portal/collections/individual/index.php?occid=4564850
4567193,SFSU,,,PreservedSpecimen,44c18e00-1bb4-4593-a581-dc700c5bd9d8,SFSU-VP-000838,,Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Brassicales|Brassicaceae|Raphanus,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Raphanus sativus,29702,L.,Raphanus,,sativus,,,Species,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,United States,California,Monterey,,,,,,,,,,,,,,,,,,,,,,en,Stephaniekate,,40,44c18e00-1bb4-4593-a581-dc700c5bd9d8,https://www.cch2.org/portal/collections/individual/index.php?occid=4567193
4567194,SFSU,,,PreservedSpecimen,c917653e-c74d-4325-bdb0-733edbc79f1b,SFSU-VP-000837,,Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Brassicales|Brassicaceae|Raphanus,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Raphanus sativus,29702,L.,Raphanus,,sativus,,,Species,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,United States,California,Nevada,,,,,,,,,,,,,,,,,,,,,,en,Stephaniekate,,40,c917653e-c74d-4325-bdb0-733edbc79f1b,https://www.cch2.org/portal/collections/individual/index.php?occid=4567194
4567195,SFSU,,,PreservedSpecimen,d15b7187-1dbb-4275-a7d3-4668b526c46e,SFSU-VP-000836,,Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Brassicales|Brassicaceae|Raphanus,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Raphanus sativus,29702,L.,Raphanus,,sativus,,,Species,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,United States,California,San Francisco,,,,,,,,,,,,,,,,,,,,,,en,Stephaniekate,,40,d15b7187-1dbb-4275-a7d3-4668b526c46e,https://www.cch2.org/portal/collections/individual/index.php?occid=4567195
4567196,SFSU,,,PreservedSpecimen,db5a1ad3-1854-45b4-a2b1-0fc2908d4c74,SFSU-VP-000835,,Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Brassicales|Brassicaceae|Raphanus,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Raphanus sativus,29702,L.,Raphanus,,sativus,,,Species,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,United States,California,San Francisco,,,,,,,,,,,,,,,,,,,,,,en,Stephaniekate,,40,db5a1ad3-1854-45b4-a2b1-0fc2908d4c74,https://www.cch2.org/portal/collections/individual/index.php?occid=4567196
4567197,SFSU,,,PreservedSpecimen,42ffc67d-d837-475f-ab03-956523040649,SFSU-VP-000834,,Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Brassicales|Brassicaceae|Raphanus,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Raphanus sativus,29702,L.,Raphanus,,sativus,,,Species,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,United States,California,San Francisco,,,,,,,,,,,,,,,,,,,,,,en,Stephaniekate,,40,42ffc67d-d837-475f-ab03-956523040649,https://www.cch2.org/portal/collections/individual/index.php?occid=4567197
4567198,SFSU,,,PreservedSpecimen,42994817-179f-4098-83ba-fa564927a579,SFSU-VP-000833,,Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Brassicales|Brassicaceae|Raphanus,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Raphanus sativus,29702,L.,Raphanus,,sativus,,,Species,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,United States,California,San Francisco,,,,,,,,,,,,,,,,,,,,,,en,Stephaniekate,,40,42994817-179f-4098-83ba-fa564927a579,https://www.cch2.org/portal/collections/individual/index.php?occid=4567198
4567199,SFSU,,,PreservedSpecimen,febbd19e-bc68-4b3c-8cdf-05221619333b,SFSU-VP-000832,,Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Brassicales|Brassicaceae|Raphanus,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Raphanus sativus,29702,L.,Raphanus,,sativus,,,Species,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,United States,California,San Mateo,,,,,,,,,,,,,,,,,,,,,,en,Stephaniekate,,40,febbd19e-bc68-4b3c-8cdf-05221619333b,https://www.cch2.org/portal/collections/individual/index.php?occid=4567199
4567200,SFSU,,,PreservedSpecimen,a40f2928-ea7e-4bfe-9feb-bd0dc54ad0b5,SFSU-VP-000831,,Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Brassicales|Brassicaceae|Raphanus,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Raphanus sativus,29702,L.,Raphanus,,sativus,,,Species,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,United States,California,San Mateo,,,,,,,,,,,,,,,,,,,,,,en,Stephaniekate,,40,a40f2928-ea7e-4bfe-9feb-bd0dc54ad0b5,https://www.cch2.org/portal/collections/individual/index.php?occid=4567200
